procedure_id,equipment_id,sensor_name,lignes,axe_temporel_identique,moyenne_avant,moyenne_apres,delta_moyenne_pct,ecart_type_avant,ecart_type_apres,delta_ecart_type_pct,correlation_point_a_point,autocorr_lag1_avant,autocorr_lag2_avant,autocorr_lag4_avant,autocorr_lag1_apres,autocorr_lag2_apres,autocorr_lag4_apres,part_pas_nominal_avant_pct,part_pas_nominal_apres_pct,hors_plage_robuste_avant,hors_plage_robuste_apres,en_fenetre_evenement_avant,en_fenetre_evenement_apres,signal_en_fenetre_avant,signal_en_fenetre_apres,collisions_cle_logique,ordre_de_grandeur,fidelite_point_a_point,structure_temporelle,regularite_du_pas,plausibilite_physique,lien_aux_evenements,signal_aux_evenements,cle_logique_libre
PROC-AUG-DECALAGE,EQ-OVEN-123,temperature_c,720,False,57.7026,57.7026,0.0,3.6268,3.6268,0.0,,0.0601,-0.713,0.8149,0.0601,-0.713,0.8149,100.0,100.0,0,0,46,46,59.1915,58.8507,717,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-OVEN-223,current_a,720,False,23.4213,23.4213,0.0,1.8451,1.8451,0.0,,0.0279,-0.6843,0.7202,0.0279,-0.6843,0.7202,100.0,100.0,0,0,46,46,23.5104,23.5254,717,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-OVEN-223,temperature_c,720,False,61.5173,61.5173,0.0,3.5302,3.5302,0.0,,0.0533,-0.7622,0.81,0.0533,-0.7622,0.81,100.0,100.0,0,0,46,46,61.367,61.6504,717,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-OVEN-366,current_a,720,False,23.8479,23.8479,0.0,1.863,1.863,0.0,,0.0598,-0.6114,0.7136,0.0598,-0.6114,0.7136,100.0,100.0,0,0,28,28,25.0189,24.9064,717,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-OVEN-366,temperature_c,718,False,51.0907,51.0907,0.0,3.5996,3.5996,0.0,,0.0498,-0.7275,0.8052,0.0498,-0.7275,0.8052,99.72,99.72,0,0,28,28,52.7921,52.7529,713,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-OVEN-386,current_a,719,False,23.4141,23.4141,0.0,1.8944,1.8944,0.0,,0.0591,-0.6246,0.7153,0.0591,-0.6246,0.7153,99.86,99.86,0,0,32,32,24.4106,24.4275,715,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-OVEN-386,temperature_c,718,False,62.4784,62.4784,0.0,3.752,3.752,0.0,,0.0869,-0.6925,0.7933,0.0869,-0.6925,0.7933,99.72,99.72,0,0,32,32,64.9194,64.4922,713,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-PUMP-001,pressure_bar,720,False,6.0597,6.0597,0.0,0.2747,0.2747,0.0,,0.0278,-0.5755,0.5971,0.0278,-0.5755,0.5971,99.72,99.72,0,0,42,42,6.0721,6.0736,715,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-PUMP-001,temperature_c,718,False,58.3637,58.3637,0.0,3.535,3.535,0.0,,0.0371,-0.762,0.8033,0.0371,-0.762,0.8033,99.72,99.72,0,0,42,42,59.0681,59.3188,713,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-PUMP-001,vibration_mm_s,721,False,2.8628,2.8628,0.0,0.3455,0.3455,0.0,,0.0764,-0.4399,0.5112,0.0764,-0.4399,0.5112,99.86,99.86,0,0,43,43,2.9847,2.9902,717,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-PUMP-006,temperature_c,719,False,55.1874,55.1874,0.0,3.7934,3.7934,0.0,,0.1521,-0.5468,0.7837,0.1521,-0.5468,0.7837,99.86,99.86,0,0,32,32,60.0281,60.5922,715,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-PUMP-006,vibration_mm_s,720,False,3.1489,3.1489,0.0,0.3942,0.3942,0.0,,0.2467,-0.1382,0.5886,0.2467,-0.1382,0.5886,100.0,100.0,0,0,32,32,3.9737,3.8869,717,True,,True,True,True,True,False,False
PROC-AUG-DECALAGE,EQ-PUMP-171,temperature_c,720,False,60.8099,60.8099,0.0,3.6597,3.6597,0.0,,0.0815,-0.6748,0.7902,0.0815,-0.6748,0.7902,99.72,99.72,0,0,48,48,62.5196,62.489,715,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-PUMP-171,vibration_mm_s,640,False,2.9052,2.9052,0.0,0.3595,0.3595,0.0,,0.1144,-0.4445,0.5157,0.1144,-0.4445,0.5157,99.53,99.53,0,0,48,48,3.0563,3.0663,632,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-PUMP-350,temperature_c,720,False,60.6106,60.6106,0.0,3.6546,3.6546,0.0,,0.0803,-0.6837,0.806,0.0803,-0.6837,0.806,100.0,100.0,0,0,47,47,61.8294,62.0394,717,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-PUMP-350,vibration_mm_s,719,False,3.0111,3.0111,0.0,0.3747,0.3747,0.0,,0.1466,-0.344,0.5912,0.1466,-0.344,0.5912,99.86,99.86,0,0,47,47,3.2564,3.2419,715,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-ROBOT-358,current_a,719,False,20.9608,20.9608,0.0,1.8149,1.8149,0.0,,0.0435,-0.6485,0.7321,0.0435,-0.6485,0.7321,99.86,99.86,0,0,41,41,21.4705,21.3202,715,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-ROBOT-358,vibration_mm_s,718,False,2.8586,2.8586,0.0,0.3476,0.3476,0.0,,0.0875,-0.4594,0.5259,0.0875,-0.4594,0.5259,99.72,99.72,0,0,41,41,2.9639,2.9954,713,True,,True,True,True,True,False,False
PROC-AUG-DECALAGE,EQ-SENSOR-305,temperature_c,719,False,56.1275,56.1275,0.0,3.6371,3.6371,0.0,,0.0728,-0.7169,0.8071,0.0728,-0.7169,0.8071,99.86,99.86,0,0,17,17,59.8512,59.9324,715,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-STEAM-341,pressure_bar,719,False,5.9729,5.9729,0.0,0.2731,0.2731,0.0,,0.0301,-0.5981,0.6387,0.0301,-0.5981,0.6387,99.86,99.86,0,0,40,40,5.9575,5.9672,715,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-STEAM-341,temperature_c,720,False,55.3074,55.3074,0.0,3.5462,3.5462,0.0,,0.0247,-0.7476,0.7807,0.0247,-0.7476,0.7807,100.0,100.0,0,0,40,40,55.3102,55.344,717,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-STEAM-352,pressure_bar,720,False,6.3648,6.3648,0.0,0.2776,0.2776,0.0,,0.0359,-0.5627,0.6221,0.0359,-0.5627,0.6221,100.0,100.0,0,0,30,30,6.2793,6.292,717,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-STEAM-352,temperature_c,719,False,59.3272,59.3272,0.0,3.5328,3.5328,0.0,,0.0602,-0.7278,0.7931,0.0602,-0.7278,0.7931,99.86,99.86,0,0,30,30,60.914,60.8467,715,True,,True,True,True,True,True,False
PROC-AUG-PERMUT,EQ-CAB-134,current_a,720,True,21.6383,21.6383,-0.0,1.8327,1.8327,0.0,0.3431,0.0446,-0.6734,0.714,0.0872,-0.5121,0.3476,99.72,99.72,0,0,38,38,21.39,21.5537,720,True,False,False,True,True,True,True,False
PROC-AUG-PERMUT,EQ-CAB-134,temperature_c,720,True,55.2711,55.2711,-0.0,3.5427,3.5427,0.0,0.7965,0.0335,-0.7756,0.824,0.0355,-0.7757,0.8124,100.0,100.0,0,0,38,38,54.6203,55.1092,720,True,False,True,True,True,True,True,False
PROC-AUG-PERMUT,EQ-CHILL-001,pressure_bar,720,True,5.824,5.824,0.0,0.2779,0.2779,0.0,0.6192,0.0513,-0.5822,0.6309,0.0438,-0.591,0.61,100.0,100.0,0,0,22,22,5.7664,5.8618,720,True,False,True,True,True,True,False,False
PROC-AUG-PERMUT,EQ-CHILL-001,temperature_c,719,True,55.6192,55.6192,0.0,3.6092,3.6092,0.0,0.4377,0.0577,-0.7421,0.8101,0.0443,-0.5781,0.4033,99.86,99.86,0,0,22,22,57.1059,54.8855,719,True,False,False,True,True,True,False,False
PROC-AUG-PERMUT,EQ-CHILL-115,pressure_bar,720,True,6.9929,6.9929,0.0,0.2795,0.2795,0.0,0.6602,0.0164,-0.6122,0.6043,0.0079,-0.6041,0.6116,100.0,100.0,0,0,30,30,6.997,7.0533,720,True,False,True,True,True,True,True,False
PROC-AUG-PERMUT,EQ-CHILL-115,temperature_c,718,True,59.8194,59.8194,0.0,3.5648,3.5648,0.0,0.0676,0.0449,-0.7375,0.7993,-0.1129,-0.3935,0.0304,99.72,99.72,0,0,30,30,59.765,60.6587,718,True,False,False,True,True,True,False,False
PROC-AUG-PERMUT,EQ-CHILL-168,pressure_bar,720,True,7.2117,7.2117,0.0,0.2657,0.2657,0.0,0.5296,0.0363,-0.4875,0.5894,0.0521,-0.503,0.5576,100.0,100.0,0,0,44,44,7.0845,7.2207,720,True,False,True,True,True,True,False,False
PROC-AUG-PERMUT,EQ-CHILL-168,temperature_c,719,True,59.1001,59.1001,0.0,3.628,3.628,0.0,0.234,0.0559,-0.7217,0.8018,0.0944,-0.6486,0.5888,99.86,99.86,0,0,44,44,59.9339,59.668,719,True,False,False,True,True,True,True,False
PROC-AUG-PERMUT,EQ-CHILL-188,pressure_bar,719,True,6.3518,6.3518,0.0,0.2791,0.2791,0.0,0.171,0.0911,-0.4756,0.6177,0.1542,-0.3357,0.2077,99.86,99.86,0,0,32,32,6.1088,6.3209,719,True,False,False,True,True,True,False,False
PROC-AUG-PERMUT,EQ-CHILL-188,temperature_c,719,True,58.3132,58.3132,0.0,3.6414,3.6414,0.0,0.5414,0.0689,-0.7121,0.8141,0.0991,-0.5879,0.5,99.86,99.86,0,0,32,32,60.9091,58.2697,719,True,False,False,True,True,True,False,False
PROC-AUG-PERMUT,EQ-CHILL-248,pressure_bar,719,True,6.8906,6.8906,0.0,0.2768,0.2768,0.0,0.1167,0.0643,-0.5746,0.6209,0.0077,-0.5114,0.4127,99.86,99.86,0,0,28,28,6.8168,6.8618,719,True,False,False,True,True,True,True,False
PROC-AUG-PERMUT,EQ-CHILL-248,temperature_c,719,True,54.319,54.319,0.0,4.7981,4.7981,-0.0,0.2405,0.4547,-0.0078,0.8818,0.3902,-0.1163,0.2244,99.86,99.86,0,0,28,28,53.6846,56.6868,719,True,False,False,True,True,True,False,False
PROC-AUG-PERMUT,EQ-COMP-002,pressure_bar,719,True,6.5708,6.5708,0.0,0.2733,0.2733,0.0,0.241,0.1061,-0.4864,0.6142,0.0158,-0.4235,0.3286,99.86,99.86,0,0,61,61,6.5016,6.5421,719,True,False,False,True,True,True,True,False
PROC-AUG-PERMUT,EQ-COMP-002,temperature_c,719,True,59.2631,59.2631,0.0,3.6823,3.6823,0.0,0.4232,0.0625,-0.729,0.7966,0.0642,-0.6385,0.5744,99.86,99.86,0,0,62,62,60.0395,59.7423,719,True,False,False,True,True,True,True,False
PROC-AUG-PERMUT,EQ-COMP-113,pressure_bar,720,True,5.9425,5.9425,0.0,0.2691,0.2691,-0.0,0.6239,0.0334,-0.592,0.6336,0.0059,-0.6121,0.6287,100.0,100.0,0,0,28,28,5.9157,5.8868,720,True,False,True,True,True,True,True,False
PROC-AUG-PERMUT,EQ-COMP-113,temperature_c,719,True,62.2271,62.2271,0.0,3.6847,3.6847,0.0,0.0601,0.0566,-0.7276,0.7925,0.0913,-0.5688,0.4257,99.86,99.86,0,0,28,28,63.7543,62.4982,719,True,False,False,True,True,True,False,False
PROC-AUG-PERMUT,EQ-COMP-233,pressure_bar,720,True,6.6528,6.6528,-0.0,0.2738,0.2738,0.0,0.5711,0.0921,-0.5308,0.6337,0.0732,-0.5315,0.569,100.0,100.0,0,0,43,43,6.5,6.6644,720,True,False,False,True,True,True,False,False
PROC-AUG-PERMUT,EQ-COMP-233,temperature_c,720,True,59.2177,59.2177,0.0,3.6388,3.6388,0.0,0.7807,0.0654,-0.7107,0.8267,0.051,-0.7415,0.7693,100.0,100.0,0,0,43,43,60.6051,59.5458,720,True,False,False,True,True,True,False,False
PROC-AUG-PERMUT,EQ-COMP-249,pressure_bar,719,True,5.3635,5.3635,0.0,0.2696,0.2696,0.0,0.2848,0.0227,-0.5993,0.6567,-0.0286,-0.4566,0.3009,99.86,99.86,0,0,30,30,5.2413,5.4013,719,True,False,False,True,True,True,False,False
PROC-AUG-PERMUT,EQ-COMP-396,pressure_bar,717,True,6.0995,6.0995,0.0,0.2692,0.2692,-0.0,0.1479,0.0275,-0.6134,0.6378,-0.0065,-0.4124,0.1817,99.58,99.58,0,0,32,32,6.0819,6.0944,717,True,False,False,True,True,True,True,False
PROC-AUG-PERMUT,EQ-CONV-003,current_a,718,True,21.2508,21.2508,-0.0,1.8915,1.8915,0.0,0.0738,0.1199,-0.561,0.7188,0.0189,-0.3186,-0.0002,99.72,99.72,0,0,35,35,22.3671,20.9551,718,True,False,False,True,True,True,False,False
PROC-AUG-PERMUT,EQ-CONV-003,rpm,720,True,1290.3872,1290.3872,0.0,39.1822,39.1822,0.0,0.6727,0.1078,-0.5879,0.7468,0.0906,-0.6113,0.6526,100.0,100.0,0,0,35,35,1259.0323,1292.0323,720,True,False,False,True,True,True,False,False
PROC-AUG-PERMUT,EQ-CONV-262,current_a,719,True,28.7741,28.7741,0.0,1.864,1.864,0.0,0.3365,0.0402,-0.6738,0.7305,-0.003,-0.5813,0.4914,99.86,99.86,0,0,33,33,28.5779,29.0824,719,True,False,False,True,True,True,False,False
PROC-AUG-PERMUT,EQ-CONV-262,rpm,719,True,1463.041,1463.041,0.0,37.502,37.502,0.0,0.3373,0.0319,-0.6766,0.734,-0.0527,-0.5137,0.3724,99.86,99.86,0,0,33,33,1466.0142,1460.9224,719,True,False,False,True,True,True,True,False
PROC-AUG-PERMUT,EQ-CONV-336,current_a,720,True,22.584,22.584,0.0,1.8501,1.8501,0.0,0.7059,0.0532,-0.6845,0.745,0.0484,-0.6921,0.7125,100.0,100.0,0,0,33,33,23.2658,22.5252,720,True,False,True,True,True,True,False,False
PROC-AUG-PERMUT,EQ-CONV-336,rpm,719,True,1355.0136,1355.0136,0.0,38.384,38.384,0.0,0.3677,0.0557,-0.665,0.7297,0.0102,-0.5284,0.3954,99.86,99.86,0,0,33,33,1333.6406,1356.6385,719,True,False,False,True,True,True,False,False
PROC-AUG-PERMUT,EQ-CONV-376,current_a,720,True,21.9343,21.9343,-0.0,1.8625,1.8625,0.0,0.695,0.0466,-0.6747,0.7252,0.0399,-0.6671,0.6991,100.0,100.0,0,0,33,33,21.5248,22.0579,720,True,False,True,True,True,True,False,False
PROC-AUG-PERMUT,EQ-CONV-376,rpm,719,True,1515.6595,1515.6595,0.0,37.0356,37.0356,0.0,0.4464,0.0385,-0.6437,0.7141,0.0657,-0.572,0.4886,99.86,99.86,0,0,33,33,1512.3891,1520.8682,719,True,False,False,True,True,True,True,False
PROC-AUG-PERMUT,EQ-FAN-002,current_a,718,True,23.7636,23.7636,-0.0,1.8195,1.8195,0.0,-0.0616,0.0156,-0.7133,0.7023,0.0845,-0.4486,0.2072,99.72,99.72,0,0,31,31,23.7665,23.4597,718,True,False,False,True,True,True,False,False
PROC-AUG-PERMUT,EQ-FAN-002,rpm,720,True,1239.879,1239.879,-0.0,37.3245,37.3245,0.0,0.6971,0.0702,-0.6625,0.724,0.0586,-0.6727,0.7023,100.0,100.0,0,0,32,32,1244.3,1230.0328,720,True,False,True,True,True,True,False,False
PROC-AUG-PERMUT,EQ-FAN-002,vibration_mm_s,719,True,2.9331,2.9331,0.0,0.3294,0.3294,0.0,0.0293,0.0153,-0.5166,0.5591,-0.0481,-0.3939,0.3303,99.86,99.86,0,0,32,32,2.9487,3.0209,719,True,False,False,True,True,True,False,False
PROC-AUG-PERMUT,EQ-FAN-003,rpm,720,True,1418.1174,1418.1174,0.0,37.4458,37.4458,-0.0,0.748,0.0404,-0.7044,0.7388,0.0335,-0.7036,0.734,100.0,100.0,0,0,16,16,1423.8244,1416.8744,720,True,False,True,True,True,True,True,False
PROC-AUG-PERMUT,EQ-FAN-003,vibration_mm_s,719,True,2.8393,2.8393,0.0,0.3398,0.3398,0.0,0.1136,0.0342,-0.4943,0.5477,0.0469,-0.434,0.3523,99.86,99.86,0,0,16,16,2.9006,2.7969,719,True,False,False,True,True,True,False,False
PROC-AUG-PERMUT,EQ-FAN-204,vibration_mm_s,719,True,2.9339,2.9339,0.0,0.403,0.403,0.0,0.282,0.3345,-0.0641,0.6168,0.3164,-0.0838,0.1768,99.86,99.86,2,2,32,32,3.8537,3.0869,719,True,False,False,True,True,True,False,False
PROC-AUG-PERMUT,EQ-FAN-284,rpm,719,True,1640.7086,1640.7086,0.0,40.3287,40.3287,0.0,0.1375,0.1799,-0.4376,0.7071,0.2124,-0.3709,0.3251,99.86,99.86,0,0,48,48,1612.8765,1644.4165,719,True,False,False,True,True,True,False,False
PROC-AUG-PERMUT,EQ-FAN-284,vibration_mm_s,720,True,2.6737,2.6737,0.0,0.362,0.362,0.0,0.4261,0.1681,-0.2744,0.5587,0.136,-0.3346,0.4655,100.0,100.0,0,0,48,48,2.971,2.6023,720,True,False,False,True,True,True,False,False
PROC-AUG-PERMUT,EQ-FAN-304,rpm,717,True,1526.6926,1526.6926,-0.0,37.6809,37.6809,0.0,0.0815,0.0505,-0.6451,0.7189,-0.0032,-0.328,0.0288,99.58,99.58,0,0,50,50,1522.1154,1533.5538,717,True,False,False,True,True,True,True,False
PROC-AUG-PERMUT,EQ-FAN-304,vibration_mm_s,720,True,2.6733,2.6733,-0.0,0.5968,0.5968,-0.0,0.1401,0.6231,0.3569,0.2824,0.5571,0.1518,0.1886,100.0,100.0,6,6,50,50,2.7822,2.6342,720,True,False,False,True,True,True,False,False
PROC-AUG-PERMUT,EQ-MIX-159,current_a,675,True,25.5073,25.5073,0.0,1.7901,1.7901,0.0,0.2902,0.0387,-0.6807,0.7441,0.0572,-0.5074,0.3651,99.7,99.7,0,0,31,31,25.3674,25.39,675,True,False,False,True,True,True,True,False
PROC-AUG-PERMUT,EQ-MIX-159,vibration_mm_s,720,True,2.7359,2.7359,0.0,0.341,0.341,0.0,0.5356,0.0088,-0.5316,0.5492,0.0126,-0.5546,0.5672,100.0,100.0,0,0,31,31,2.7581,2.71,720,True,False,True,True,True,True,False,False
PROC-AUG-PERMUT,EQ-MIX-259,current_a,720,True,22.1232,22.1232,0.0,1.8117,1.8117,0.0,0.7083,0.0317,-0.7005,0.733,0.0276,-0.7075,0.7271,100.0,100.0,0,0,58,58,22.0088,22.2303,720,True,False,True,True,True,True,False,False
PROC-AUG-PERMUT,EQ-MIX-259,vibration_mm_s,719,True,2.6266,2.6266,0.0,0.3426,0.3426,0.0,-0.0048,0.0328,-0.4804,0.5049,0.0697,-0.3718,0.2898,99.86,99.86,0,0,58,58,2.6567,2.6664,719,True,False,False,True,True,True,True,False
PROC-AUG-PERMUT,EQ-MIX-379,current_a,719,True,21.7788,21.7788,0.0,1.8558,1.8558,0.0,0.1194,0.0446,-0.6496,0.7153,-0.031,-0.5563,0.4635,99.86,99.86,0,0,30,30,21.7,21.718,719,True,False,False,True,True,True,True,False
PROC-AUG-PERMUT,EQ-MIX-379,vibration_mm_s,719,True,2.8529,2.8529,0.0,0.3365,0.3365,0.0,0.1509,0.0094,-0.5232,0.5297,-0.0615,-0.4222,0.2909,99.86,99.86,0,0,30,30,2.8907,2.8887,719,True,False,False,True,True,True,True,False
PROC-AUG-PERMUT,EQ-OVEN-001,current_a,719,True,24.3124,24.3124,0.0,1.8239,1.8239,-0.0,0.3647,0.0163,-0.6862,0.7246,-0.0082,-0.5936,0.4994,99.86,99.86,0,0,30,30,24.1353,24.4487,719,True,False,False,True,True,True,False,False
PROC-AUG-PERMUT,EQ-OVEN-001,temperature_c,719,True,50.6028,50.6028,0.0,3.5776,3.5776,0.0,0.4481,0.05,-0.7397,0.796,0.1433,-0.5469,0.3948,99.86,99.86,0,0,30,30,50.8983,50.7553,719,True,False,False,True,True,True,True,False
PROC-AUG-PERMUT,EQ-OVEN-123,current_a,719,True,24.2703,24.2703,-0.0,1.8518,1.8518,0.0,0.2453,0.0794,-0.6284,0.7408,-0.0101,-0.5265,0.4127,99.86,99.86,0,0,46,46,24.872,24.39,719,True,False,False,True,True,True,False,False
PROC-AUG-PERMUT,EQ-OVEN-123,temperature_c,720,True,57.7026,57.7026,0.0,3.6268,3.6268,0.0,0.7836,0.0601,-0.713,0.8149,0.0427,-0.7399,0.7695,100.0,100.0,0,0,46,46,59.1915,57.9915,720,True,False,True,True,True,True,False,False
PROC-AUG-PERMUT,EQ-OVEN-223,current_a,720,True,23.4213,23.4212,-0.0,1.8451,1.8451,0.0,0.715,0.0279,-0.6843,0.7202,0.0299,-0.6998,0.6906,100.0,100.0,0,0,46,46,23.5104,23.8391,720,True,False,True,True,True,True,False,False
PROC-AUG-PERMUT,EQ-OVEN-223,temperature_c,720,True,61.5173,61.5173,-0.0,3.5302,3.5302,0.0,0.801,0.0533,-0.7622,0.81,0.0402,-0.7681,0.7897,100.0,100.0,0,0,46,46,61.367,61.1678,720,True,False,True,True,True,True,True,False
PROC-AUG-PERMUT,EQ-OVEN-366,current_a,720,True,23.8479,23.8479,0.0,1.863,1.863,0.0,0.6683,0.0598,-0.6114,0.7136,0.0533,-0.6308,0.676,100.0,100.0,0,0,28,28,25.0189,23.8364,720,True,False,True,True,True,True,False,False
PROC-AUG-PERMUT,EQ-OVEN-366,temperature_c,718,True,51.0907,51.0907,0.0,3.5996,3.5996,0.0,-0.2529,0.0498,-0.7275,0.8052,0.111,-0.4305,0.1221,99.72,99.72,0,0,28,28,52.7921,51.4936,718,True,False,False,True,True,True,False,False
PROC-AUG-PERMUT,EQ-OVEN-386,current_a,719,True,23.4141,23.4141,0.0,1.8944,1.8944,0.0,0.2948,0.0591,-0.6246,0.7153,0.0771,-0.5085,0.3769,99.86,99.86,0,0,32,32,24.4106,23.4066,719,True,False,False,True,True,True,False,False
PROC-AUG-PERMUT,EQ-OVEN-386,temperature_c,718,True,62.4784,62.4784,0.0,3.752,3.752,0.0,-0.1119,0.0869,-0.6925,0.7933,0.081,-0.3657,0.0614,99.72,99.72,0,0,32,32,64.9194,62.6337,718,True,False,False,True,True,True,False,False
PROC-AUG-PERMUT,EQ-PUMP-001,pressure_bar,720,True,6.0597,6.0597,0.0,0.2747,0.2747,0.0,0.2631,0.0278,-0.5755,0.5971,-0.0114,-0.4534,0.3176,99.72,99.72,0,0,42,42,6.0721,6.0788,720,True,False,False,True,True,True,True,False
PROC-AUG-PERMUT,EQ-PUMP-001,temperature_c,718,True,58.3637,58.3637,0.0,3.535,3.535,0.0,-0.3385,0.0371,-0.762,0.8033,0.0556,-0.5627,0.3576,99.72,99.72,0,0,42,42,59.0681,57.8098,718,True,False,False,True,True,True,False,False
PROC-AUG-PERMUT,EQ-PUMP-001,vibration_mm_s,721,True,2.8628,2.8628,0.0,0.3455,0.3455,0.0,0.2573,0.0764,-0.4399,0.5112,0.0425,-0.4561,0.4979,99.86,99.86,0,0,43,43,2.9847,2.8991,721,True,False,True,True,True,True,False,False
PROC-AUG-PERMUT,EQ-PUMP-006,temperature_c,719,True,55.1874,55.1874,0.0,3.7934,3.7934,0.0,0.3352,0.1521,-0.5468,0.7837,0.0825,-0.5061,0.4455,99.86,99.86,0,0,32,32,60.0281,55.325,719,True,False,False,True,True,True,False,False
PROC-AUG-PERMUT,EQ-PUMP-006,vibration_mm_s,720,True,3.1489,3.1489,0.0,0.3942,0.3942,0.0,0.3481,0.2467,-0.1382,0.5886,0.1821,-0.2486,0.4136,100.0,100.0,0,0,32,32,3.9737,3.0953,720,True,False,False,True,True,True,False,False
PROC-AUG-PERMUT,EQ-PUMP-171,temperature_c,720,True,60.8099,60.8099,0.0,3.6597,3.6597,-0.0,0.4029,0.0815,-0.6748,0.7902,0.0722,-0.6021,0.5096,99.72,99.72,0,0,48,48,62.5196,61.2006,720,True,False,False,True,True,True,False,False
PROC-AUG-PERMUT,EQ-PUMP-171,vibration_mm_s,640,True,2.9052,2.9052,0.0,0.3595,0.3595,0.0,0.3365,0.1144,-0.4445,0.5157,0.06,-0.3859,0.3237,99.53,99.53,0,0,48,48,3.0563,2.8869,640,True,False,False,True,True,True,False,False
PROC-AUG-PERMUT,EQ-PUMP-350,temperature_c,720,True,60.6106,60.6106,0.0,3.6546,3.6546,-0.0,0.7593,0.0803,-0.6837,0.806,0.0719,-0.7176,0.7686,100.0,100.0,0,0,47,47,61.8294,60.4274,720,True,False,True,True,True,True,False,False
PROC-AUG-PERMUT,EQ-PUMP-350,vibration_mm_s,719,True,3.0111,3.0111,0.0,0.3747,0.3747,0.0,0.2833,0.1466,-0.344,0.5912,0.1944,-0.2655,0.2716,99.86,99.86,0,0,47,47,3.2564,3.0823,719,True,False,False,True,True,True,False,False
PROC-AUG-PERMUT,EQ-ROBOT-358,current_a,719,True,20.9608,20.9608,0.0,1.8149,1.8149,0.0,0.0736,0.0435,-0.6485,0.7321,0.0549,-0.5359,0.4,99.86,99.86,0,0,41,41,21.4705,20.651,719,True,False,False,True,True,True,False,False
PROC-AUG-PERMUT,EQ-ROBOT-358,vibration_mm_s,718,True,2.8586,2.8586,0.0,0.3476,0.3476,0.0,-0.1372,0.0875,-0.4594,0.5259,0.1137,-0.2948,0.1204,99.72,99.72,0,0,41,41,2.9639,2.9293,718,True,False,False,True,True,True,False,False
PROC-AUG-PERMUT,EQ-SENSOR-305,temperature_c,719,True,56.1275,56.1275,-0.0,3.6371,3.6371,0.0,0.1579,0.0728,-0.7169,0.8071,-0.054,-0.5075,0.3191,99.86,99.86,0,0,17,17,59.8512,55.8512,719,True,False,False,True,True,True,False,False
PROC-AUG-PERMUT,EQ-STEAM-341,pressure_bar,719,True,5.9729,5.9729,0.0,0.2731,0.2731,0.0,0.2394,0.0301,-0.5981,0.6387,0.0533,-0.5052,0.4178,99.86,99.86,0,0,40,40,5.9575,5.9858,719,True,False,False,True,True,True,True,False
PROC-AUG-PERMUT,EQ-STEAM-341,temperature_c,720,True,55.3074,55.3074,0.0,3.5462,3.5462,0.0,0.7846,0.0247,-0.7476,0.7807,0.0268,-0.7394,0.7856,100.0,100.0,0,0,40,40,55.3102,55.5275,720,True,False,True,True,True,True,True,False
PROC-AUG-PERMUT,EQ-STEAM-352,pressure_bar,720,True,6.3648,6.3648,0.0,0.2776,0.2776,0.0,0.6075,0.0359,-0.5627,0.6221,0.0337,-0.6041,0.5846,100.0,100.0,0,0,30,30,6.2793,6.3827,720,True,False,True,True,True,True,False,False
PROC-AUG-PERMUT,EQ-STEAM-352,temperature_c,719,True,59.3272,59.3272,0.0,3.5328,3.5328,0.0,0.0143,0.0602,-0.7278,0.7931,0.02,-0.5877,0.4696,99.86,99.86,0,0,30,30,60.914,58.303,719,True,False,False,True,True,True,False,False
PROC-AUG-DEFORM,EQ-CAB-134,current_a,720,False,21.6383,21.6383,0.0,1.8327,1.8327,0.0,,0.0446,-0.6734,0.714,0.0446,-0.6734,0.714,99.72,0.0,0,0,38,38,21.39,21.3753,1,True,,True,False,True,True,True,False
PROC-AUG-DEFORM,EQ-CAB-134,temperature_c,720,False,55.2711,55.2711,0.0,3.5427,3.5427,0.0,,0.0335,-0.7756,0.824,0.0335,-0.7756,0.824,100.0,0.0,0,0,38,38,54.6203,54.7392,1,True,,True,False,True,True,True,False
