equipment_id,timestamp,sensor_name,value,unit,period,provenance,procedure_id
EQ-COMP-113,2026-01-14 18:00:00+00:00,temperature_c,60.87,°C,2026-S1,réelle,
EQ-COMP-233,2026-01-14 18:00:00+00:00,temperature_c,57.94,°C,2026-S1,réelle,
EQ-FAN-002,2026-01-14 18:00:00+00:00,vibration_mm_s,2.4,mm/s,2026-S1,réelle,
EQ-FAN-003,2026-01-14 18:00:00+00:00,vibration_mm_s,3.01,mm/s,2026-S1,réelle,
EQ-FAN-204,2026-01-14 18:00:00+00:00,vibration_mm_s,3.11,mm/s,2026-S1,réelle,
EQ-FAN-284,2026-01-14 18:00:00+00:00,vibration_mm_s,2.46,mm/s,2026-S1,réelle,
EQ-FAN-304,2026-01-14 18:00:00+00:00,vibration_mm_s,3.04,mm/s,2026-S1,réelle,
EQ-MIX-159,2026-01-14 18:00:00+00:00,vibration_mm_s,2.81,mm/s,2026-S1,réelle,
EQ-MIX-259,2026-01-14 18:00:00+00:00,vibration_mm_s,2.87,mm/s,2026-S1,réelle,
EQ-MIX-379,2026-01-14 18:00:00+00:00,vibration_mm_s,3.1,mm/s,2026-S1,réelle,
EQ-OVEN-001,2026-01-14 18:00:00+00:00,temperature_c,50.54,°C,2026-S1,réelle,
EQ-OVEN-123,2026-01-14 18:00:00+00:00,temperature_c,60.48,°C,2026-S1,réelle,
EQ-OVEN-223,2026-01-14 18:00:00+00:00,temperature_c,56.89,°C,2026-S1,réelle,
EQ-OVEN-366,2026-01-14 18:00:00+00:00,temperature_c,55.61,°C,2026-S1,réelle,
EQ-OVEN-386,2026-01-14 18:00:00+00:00,temperature_c,63.54,°C,2026-S1,réelle,
EQ-PUMP-001,2026-01-14 18:00:00+00:00,temperature_c,55.07,°C,2026-S1,réelle,
EQ-PUMP-006,2026-01-14 18:00:00+00:00,temperature_c,50.91,°C,2026-S1,réelle,
EQ-PUMP-006,2026-01-14 18:00:00+00:00,vibration_mm_s,3.24,mm/s,2026-S1,réelle,
EQ-PUMP-171,2026-01-14 18:00:00+00:00,temperature_c,59.53,°C,2026-S1,réelle,
EQ-PUMP-171,2026-01-14 18:00:00+00:00,vibration_mm_s,3.7,mm/s,2026-S1,réelle,
EQ-PUMP-350,2026-01-14 18:00:00+00:00,temperature_c,59.45,°C,2026-S1,réelle,
EQ-PUMP-350,2026-01-14 18:00:00+00:00,vibration_mm_s,2.49,mm/s,2026-S1,réelle,
EQ-ROBOT-358,2026-01-14 18:00:00+00:00,vibration_mm_s,2.79,mm/s,2026-S1,réelle,
EQ-SENSOR-305,2026-01-14 18:00:00+00:00,temperature_c,50.75,°C,2026-S1,réelle,
EQ-STEAM-341,2026-01-14 18:00:00+00:00,temperature_c,51.42,°C,2026-S1,réelle,
EQ-STEAM-352,2026-01-14 18:00:00+00:00,temperature_c,57.11,°C,2026-S1,réelle,
EQ-PUMP-001,2026-01-14 20:00:00+00:00,vibration_mm_s,2.63,mm/s,2026-S1,réelle,
EQ-CAB-134,2026-01-15 00:00:00+00:00,temperature_c,59.87,°C,2026-S1,réelle,
EQ-CHILL-001,2026-01-15 00:00:00+00:00,temperature_c,51.74,°C,2026-S1,réelle,
EQ-CHILL-115,2026-01-15 00:00:00+00:00,temperature_c,60.29,°C,2026-S1,réelle,
EQ-CHILL-168,2026-01-15 00:00:00+00:00,temperature_c,64.64,°C,2026-S1,réelle,
EQ-CHILL-188,2026-01-15 00:00:00+00:00,temperature_c,62.66,°C,2026-S1,réelle,
EQ-CHILL-248,2026-01-15 00:00:00+00:00,temperature_c,53.76,°C,2026-S1,réelle,
EQ-COMP-002,2026-01-15 00:00:00+00:00,temperature_c,65.38,°C,2026-S1,réelle,
EQ-COMP-113,2026-01-15 00:00:00+00:00,temperature_c,65.54,°C,2026-S1,réelle,
EQ-COMP-233,2026-01-15 00:00:00+00:00,temperature_c,62.94,°C,2026-S1,réelle,
EQ-FAN-002,2026-01-15 00:00:00+00:00,vibration_mm_s,3.1,mm/s,2026-S1,réelle,
EQ-FAN-003,2026-01-15 00:00:00+00:00,vibration_mm_s,2.31,mm/s,2026-S1,réelle,
EQ-FAN-204,2026-01-15 00:00:00+00:00,vibration_mm_s,2.3,mm/s,2026-S1,réelle,
EQ-FAN-284,2026-01-15 00:00:00+00:00,vibration_mm_s,2.57,mm/s,2026-S1,réelle,
EQ-FAN-304,2026-01-15 00:00:00+00:00,vibration_mm_s,2.56,mm/s,2026-S1,réelle,
EQ-MIX-159,2026-01-15 00:00:00+00:00,vibration_mm_s,2.35,mm/s,2026-S1,réelle,
EQ-MIX-259,2026-01-15 00:00:00+00:00,vibration_mm_s,2.46,mm/s,2026-S1,réelle,
EQ-MIX-379,2026-01-15 00:00:00+00:00,vibration_mm_s,2.9,mm/s,2026-S1,réelle,
EQ-OVEN-001,2026-01-15 00:00:00+00:00,temperature_c,53.81,°C,2026-S1,réelle,
EQ-OVEN-123,2026-01-15 00:00:00+00:00,temperature_c,55.42,°C,2026-S1,réelle,
EQ-OVEN-223,2026-01-15 00:00:00+00:00,temperature_c,59.88,°C,2026-S1,réelle,
EQ-OVEN-366,2026-01-15 00:00:00+00:00,temperature_c,51.3,°C,2026-S1,réelle,
EQ-OVEN-386,2026-01-15 00:00:00+00:00,temperature_c,58.21,°C,2026-S1,réelle,
EQ-PUMP-001,2026-01-15 00:00:00+00:00,temperature_c,60.01,°C,2026-S1,réelle,
EQ-PUMP-006,2026-01-15 00:00:00+00:00,temperature_c,52.58,°C,2026-S1,réelle,
EQ-PUMP-006,2026-01-15 00:00:00+00:00,vibration_mm_s,3.32,mm/s,2026-S1,réelle,
EQ-PUMP-171,2026-01-15 00:00:00+00:00,temperature_c,69.68,°C,2026-S1,réelle,
EQ-PUMP-171,2026-01-15 00:00:00+00:00,vibration_mm_s,3.35,mm/s,2026-S1,réelle,
EQ-PUMP-350,2026-01-15 00:00:00+00:00,temperature_c,59.79,°C,2026-S1,réelle,
EQ-PUMP-350,2026-01-15 00:00:00+00:00,vibration_mm_s,3.61,mm/s,2026-S1,réelle,
EQ-ROBOT-358,2026-01-15 00:00:00+00:00,vibration_mm_s,3.18,mm/s,2026-S1,réelle,
EQ-SENSOR-305,2026-01-15 00:00:00+00:00,temperature_c,53.77,°C,2026-S1,réelle,
EQ-STEAM-341,2026-01-15 00:00:00+00:00,temperature_c,52.73,°C,2026-S1,réelle,
EQ-STEAM-352,2026-01-15 00:00:00+00:00,temperature_c,64.38,°C,2026-S1,réelle,
EQ-PUMP-001,2026-01-15 02:00:00+00:00,vibration_mm_s,2.71,mm/s,2026-S1,réelle,
EQ-CAB-134,2026-01-15 06:00:00+00:00,temperature_c,53.63,°C,2026-S1,réelle,
EQ-CHILL-001,2026-01-15 06:00:00+00:00,temperature_c,58.99,°C,2026-S1,réelle,
EQ-CHILL-115,2026-01-15 06:00:00+00:00,temperature_c,66.02,°C,2026-S1,réelle,
EQ-CHILL-168,2026-01-15 06:00:00+00:00,temperature_c,61.58,°C,2026-S1,réelle,
EQ-CHILL-188,2026-01-15 06:00:00+00:00,temperature_c,56.55,°C,2026-S1,réelle,
EQ-CHILL-248,2026-01-15 06:00:00+00:00,temperature_c,47.93,°C,2026-S1,réelle,
EQ-COMP-002,2026-01-15 06:00:00+00:00,temperature_c,63.51,°C,2026-S1,réelle,
EQ-COMP-113,2026-01-15 06:00:00+00:00,temperature_c,66.7,°C,2026-S1,réelle,
EQ-COMP-233,2026-01-15 06:00:00+00:00,temperature_c,60.48,°C,2026-S1,réelle,
EQ-FAN-002,2026-01-15 06:00:00+00:00,vibration_mm_s,3.19,mm/s,2026-S1,réelle,
EQ-FAN-003,2026-01-15 06:00:00+00:00,vibration_mm_s,2.96,mm/s,2026-S1,réelle,
EQ-FAN-204,2026-01-15 06:00:00+00:00,vibration_mm_s,3.0,mm/s,2026-S1,réelle,
EQ-FAN-284,2026-01-15 06:00:00+00:00,vibration_mm_s,2.55,mm/s,2026-S1,réelle,
EQ-FAN-304,2026-01-15 06:00:00+00:00,vibration_mm_s,2.7,mm/s,2026-S1,réelle,
EQ-MIX-159,2026-01-15 06:00:00+00:00,vibration_mm_s,2.79,mm/s,2026-S1,réelle,
EQ-MIX-259,2026-01-15 06:00:00+00:00,vibration_mm_s,2.22,mm/s,2026-S1,réelle,
EQ-MIX-379,2026-01-15 06:00:00+00:00,vibration_mm_s,2.7,mm/s,2026-S1,réelle,
EQ-OVEN-001,2026-01-15 06:00:00+00:00,temperature_c,51.76,°C,2026-S1,réelle,
EQ-OVEN-123,2026-01-15 06:00:00+00:00,temperature_c,52.96,°C,2026-S1,réelle,
EQ-OVEN-223,2026-01-15 06:00:00+00:00,temperature_c,63.97,°C,2026-S1,réelle,
EQ-OVEN-366,2026-01-15 06:00:00+00:00,temperature_c,45.62,°C,2026-S1,réelle,
EQ-OVEN-386,2026-01-15 06:00:00+00:00,temperature_c,66.17,°C,2026-S1,réelle,
EQ-PUMP-001,2026-01-15 06:00:00+00:00,temperature_c,60.87,°C,2026-S1,réelle,
EQ-PUMP-006,2026-01-15 06:00:00+00:00,temperature_c,58.81,°C,2026-S1,réelle,
EQ-PUMP-006,2026-01-15 06:00:00+00:00,vibration_mm_s,3.08,mm/s,2026-S1,réelle,
EQ-PUMP-171,2026-01-15 06:00:00+00:00,temperature_c,70.81,°C,2026-S1,réelle,
EQ-PUMP-171,2026-01-15 06:00:00+00:00,vibration_mm_s,3.41,mm/s,2026-S1,réelle,
EQ-PUMP-350,2026-01-15 06:00:00+00:00,temperature_c,65.43,°C,2026-S1,réelle,
EQ-PUMP-350,2026-01-15 06:00:00+00:00,vibration_mm_s,2.72,mm/s,2026-S1,réelle,
EQ-ROBOT-358,2026-01-15 06:00:00+00:00,vibration_mm_s,2.98,mm/s,2026-S1,réelle,
EQ-SENSOR-305,2026-01-15 06:00:00+00:00,temperature_c,62.42,°C,2026-S1,réelle,
EQ-STEAM-341,2026-01-15 06:00:00+00:00,temperature_c,60.2,°C,2026-S1,réelle,
EQ-STEAM-352,2026-01-15 06:00:00+00:00,temperature_c,64.61,°C,2026-S1,réelle,
EQ-PUMP-001,2026-01-15 08:00:00+00:00,vibration_mm_s,3.45,mm/s,2026-S1,réelle,
EQ-CAB-134,2026-01-15 12:00:00+00:00,temperature_c,51.91,°C,2026-S1,réelle,
EQ-CHILL-001,2026-01-15 12:00:00+00:00,temperature_c,59.07,°C,2026-S1,réelle,
EQ-CHILL-115,2026-01-15 12:00:00+00:00,temperature_c,62.83,°C,2026-S1,réelle,
EQ-CHILL-168,2026-01-15 12:00:00+00:00,temperature_c,55.81,°C,2026-S1,réelle,
EQ-CHILL-188,2026-01-15 12:00:00+00:00,temperature_c,52.27,°C,2026-S1,réelle,
EQ-CHILL-248,2026-01-15 12:00:00+00:00,temperature_c,57.31,°C,2026-S1,réelle,
EQ-COMP-002,2026-01-15 12:00:00+00:00,temperature_c,56.74,°C,2026-S1,réelle,
EQ-COMP-113,2026-01-15 12:00:00+00:00,temperature_c,58.11,°C,2026-S1,réelle,
EQ-COMP-233,2026-01-15 12:00:00+00:00,temperature_c,54.66,°C,2026-S1,réelle,
EQ-FAN-002,2026-01-15 12:00:00+00:00,vibration_mm_s,2.65,mm/s,2026-S1,réelle,
EQ-FAN-003,2026-01-15 12:00:00+00:00,vibration_mm_s,3.36,mm/s,2026-S1,réelle,
EQ-FAN-204,2026-01-15 12:00:00+00:00,vibration_mm_s,3.22,mm/s,2026-S1,réelle,
EQ-FAN-284,2026-01-15 12:00:00+00:00,vibration_mm_s,2.79,mm/s,2026-S1,réelle,
EQ-FAN-304,2026-01-15 12:00:00+00:00,vibration_mm_s,2.85,mm/s,2026-S1,réelle,
EQ-MIX-159,2026-01-15 12:00:00+00:00,vibration_mm_s,2.69,mm/s,2026-S1,réelle,
EQ-MIX-259,2026-01-15 12:00:00+00:00,vibration_mm_s,3.09,mm/s,2026-S1,réelle,
EQ-MIX-379,2026-01-15 12:00:00+00:00,vibration_mm_s,2.7,mm/s,2026-S1,réelle,
EQ-OVEN-001,2026-01-15 12:00:00+00:00,temperature_c,47.14,°C,2026-S1,réelle,
EQ-OVEN-123,2026-01-15 12:00:00+00:00,temperature_c,61.45,°C,2026-S1,réelle,
EQ-OVEN-223,2026-01-15 12:00:00+00:00,temperature_c,67.13,°C,2026-S1,réelle,
EQ-OVEN-366,2026-01-15 12:00:00+00:00,temperature_c,53.83,°C,2026-S1,réelle,
EQ-OVEN-386,2026-01-15 12:00:00+00:00,temperature_c,70.51,°C,2026-S1,réelle,
EQ-PUMP-001,2026-01-15 12:00:00+00:00,temperature_c,56.08,°C,2026-S1,réelle,
EQ-PUMP-006,2026-01-15 12:00:00+00:00,temperature_c,58.04,°C,2026-S1,réelle,
EQ-PUMP-006,2026-01-15 12:00:00+00:00,vibration_mm_s,3.31,mm/s,2026-S1,réelle,
EQ-PUMP-171,2026-01-15 12:00:00+00:00,temperature_c,63.95,°C,2026-S1,réelle,
EQ-PUMP-171,2026-01-15 12:00:00+00:00,vibration_mm_s,3.68,mm/s,2026-S1,réelle,
EQ-PUMP-350,2026-01-15 12:00:00+00:00,temperature_c,60.89,°C,2026-S1,réelle,
EQ-PUMP-350,2026-01-15 12:00:00+00:00,vibration_mm_s,2.65,mm/s,2026-S1,réelle,
EQ-ROBOT-358,2026-01-15 12:00:00+00:00,vibration_mm_s,2.81,mm/s,2026-S1,réelle,
EQ-SENSOR-305,2026-01-15 12:00:00+00:00,temperature_c,57.33,°C,2026-S1,réelle,
EQ-STEAM-341,2026-01-15 12:00:00+00:00,temperature_c,61.0,°C,2026-S1,réelle,
EQ-STEAM-352,2026-01-15 12:00:00+00:00,temperature_c,56.77,°C,2026-S1,réelle,
EQ-PUMP-001,2026-01-15 14:00:00+00:00,vibration_mm_s,2.98,mm/s,2026-S1,réelle,
EQ-CAB-134,2026-01-15 18:00:00+00:00,temperature_c,56.15,°C,2026-S1,réelle,
EQ-CHILL-001,2026-01-15 18:00:00+00:00,temperature_c,51.13,°C,2026-S1,réelle,
EQ-CHILL-115,2026-01-15 18:00:00+00:00,temperature_c,56.32,°C,2026-S1,réelle,
EQ-CHILL-168,2026-01-15 18:00:00+00:00,temperature_c,57.22,°C,2026-S1,réelle,
EQ-CHILL-188,2026-01-15 18:00:00+00:00,temperature_c,58.75,°C,2026-S1,réelle,
EQ-CHILL-248,2026-01-15 18:00:00+00:00,temperature_c,58.79,°C,2026-S1,réelle,
EQ-COMP-002,2026-01-15 18:00:00+00:00,temperature_c,58.4,°C,2026-S1,réelle,
EQ-COMP-113,2026-01-15 18:00:00+00:00,temperature_c,58.07,°C,2026-S1,réelle,
EQ-COMP-233,2026-01-15 18:00:00+00:00,temperature_c,61.24,°C,2026-S1,réelle,
EQ-FAN-002,2026-01-15 18:00:00+00:00,vibration_mm_s,2.66,mm/s,2026-S1,réelle,
EQ-FAN-003,2026-01-15 18:00:00+00:00,vibration_mm_s,2.35,mm/s,2026-S1,réelle,
EQ-FAN-204,2026-01-15 18:00:00+00:00,vibration_mm_s,2.95,mm/s,2026-S1,réelle,
EQ-FAN-284,2026-01-15 18:00:00+00:00,vibration_mm_s,2.48,mm/s,2026-S1,réelle,
EQ-FAN-304,2026-01-15 18:00:00+00:00,vibration_mm_s,2.2,mm/s,2026-S1,réelle,
EQ-MIX-159,2026-01-15 18:00:00+00:00,vibration_mm_s,2.28,mm/s,2026-S1,réelle,
EQ-MIX-259,2026-01-15 18:00:00+00:00,vibration_mm_s,2.81,mm/s,2026-S1,réelle,
EQ-MIX-379,2026-01-15 18:00:00+00:00,vibration_mm_s,3.44,mm/s,2026-S1,réelle,
EQ-OVEN-001,2026-01-15 18:00:00+00:00,temperature_c,50.81,°C,2026-S1,réelle,
EQ-OVEN-123,2026-01-15 18:00:00+00:00,temperature_c,61.81,°C,2026-S1,réelle,
EQ-OVEN-223,2026-01-15 18:00:00+00:00,temperature_c,59.31,°C,2026-S1,réelle,
EQ-OVEN-366,2026-01-15 18:00:00+00:00,temperature_c,55.03,°C,2026-S1,réelle,
EQ-OVEN-386,2026-01-15 18:00:00+00:00,temperature_c,63.5,°C,2026-S1,réelle,
EQ-PUMP-001,2026-01-15 18:00:00+00:00,temperature_c,54.98,°C,2026-S1,réelle,
EQ-PUMP-006,2026-01-15 18:00:00+00:00,temperature_c,53.2,°C,2026-S1,réelle,
EQ-PUMP-006,2026-01-15 18:00:00+00:00,vibration_mm_s,3.55,mm/s,2026-S1,réelle,
EQ-PUMP-171,2026-01-15 18:00:00+00:00,temperature_c,66.43,°C,2026-S1,réelle,
EQ-PUMP-171,2026-01-15 18:00:00+00:00,vibration_mm_s,4.37,mm/s,2026-S1,réelle,
EQ-PUMP-350,2026-01-15 18:00:00+00:00,temperature_c,55.48,°C,2026-S1,réelle,
EQ-PUMP-350,2026-01-15 18:00:00+00:00,vibration_mm_s,3.02,mm/s,2026-S1,réelle,
EQ-ROBOT-358,2026-01-15 18:00:00+00:00,vibration_mm_s,2.35,mm/s,2026-S1,réelle,
EQ-SENSOR-305,2026-01-15 18:00:00+00:00,temperature_c,51.11,°C,2026-S1,réelle,
EQ-STEAM-341,2026-01-15 18:00:00+00:00,temperature_c,52.76,°C,2026-S1,réelle,
EQ-STEAM-352,2026-01-15 18:00:00+00:00,temperature_c,57.73,°C,2026-S1,réelle,
EQ-PUMP-001,2026-01-15 20:00:00+00:00,vibration_mm_s,2.55,mm/s,2026-S1,réelle,
EQ-CAB-134,2026-01-16 00:00:00+00:00,temperature_c,59.1,°C,2026-S1,réelle,
EQ-CHILL-001,2026-01-16 00:00:00+00:00,temperature_c,51.78,°C,2026-S1,réelle,
EQ-CHILL-115,2026-01-16 00:00:00+00:00,temperature_c,59.59,°C,2026-S1,réelle,
EQ-CHILL-168,2026-01-16 00:00:00+00:00,temperature_c,64.88,°C,2026-S1,réelle,
EQ-CHILL-188,2026-01-16 00:00:00+00:00,temperature_c,62.96,°C,2026-S1,réelle,
EQ-CHILL-248,2026-01-16 00:00:00+00:00,temperature_c,53.66,°C,2026-S1,réelle,
EQ-COMP-002,2026-01-16 00:00:00+00:00,temperature_c,63.32,°C,2026-S1,réelle,
EQ-COMP-113,2026-01-16 00:00:00+00:00,temperature_c,66.24,°C,2026-S1,réelle,
EQ-COMP-233,2026-01-16 00:00:00+00:00,temperature_c,64.19,°C,2026-S1,réelle,
EQ-FAN-002,2026-01-16 00:00:00+00:00,vibration_mm_s,3.15,mm/s,2026-S1,réelle,
EQ-FAN-003,2026-01-16 00:00:00+00:00,vibration_mm_s,2.48,mm/s,2026-S1,réelle,
EQ-FAN-204,2026-01-16 00:00:00+00:00,vibration_mm_s,2.89,mm/s,2026-S1,réelle,
EQ-FAN-284,2026-01-16 00:00:00+00:00,vibration_mm_s,2.57,mm/s,2026-S1,réelle,
EQ-FAN-304,2026-01-16 00:00:00+00:00,vibration_mm_s,2.56,mm/s,2026-S1,réelle,
EQ-MIX-159,2026-01-16 00:00:00+00:00,vibration_mm_s,2.22,mm/s,2026-S1,réelle,
EQ-MIX-259,2026-01-16 00:00:00+00:00,vibration_mm_s,2.08,mm/s,2026-S1,réelle,
EQ-MIX-379,2026-01-16 00:00:00+00:00,vibration_mm_s,2.91,mm/s,2026-S1,réelle,
EQ-OVEN-001,2026-01-16 00:00:00+00:00,temperature_c,56.71,°C,2026-S1,réelle,
EQ-OVEN-123,2026-01-16 00:00:00+00:00,temperature_c,56.19,°C,2026-S1,réelle,
EQ-OVEN-223,2026-01-16 00:00:00+00:00,temperature_c,57.97,°C,2026-S1,réelle,
EQ-OVEN-366,2026-01-16 00:00:00+00:00,temperature_c,51.71,°C,2026-S1,réelle,
EQ-OVEN-386,2026-01-16 00:00:00+00:00,temperature_c,60.74,°C,2026-S1,réelle,
EQ-PUMP-001,2026-01-16 00:00:00+00:00,temperature_c,59.36,°C,2026-S1,réelle,
EQ-PUMP-006,2026-01-16 00:00:00+00:00,temperature_c,50.98,°C,2026-S1,réelle,
EQ-PUMP-006,2026-01-16 00:00:00+00:00,vibration_mm_s,3.81,mm/s,2026-S1,réelle,
EQ-PUMP-171,2026-01-16 00:00:00+00:00,temperature_c,71.91,°C,2026-S1,réelle,
EQ-PUMP-171,2026-01-16 00:00:00+00:00,vibration_mm_s,3.84,mm/s,2026-S1,réelle,
EQ-PUMP-350,2026-01-16 00:00:00+00:00,temperature_c,60.45,°C,2026-S1,réelle,
EQ-PUMP-350,2026-01-16 00:00:00+00:00,vibration_mm_s,3.68,mm/s,2026-S1,réelle,
EQ-ROBOT-358,2026-01-16 00:00:00+00:00,vibration_mm_s,3.25,mm/s,2026-S1,réelle,
EQ-SENSOR-305,2026-01-16 00:00:00+00:00,temperature_c,55.06,°C,2026-S1,réelle,
EQ-STEAM-341,2026-01-16 00:00:00+00:00,temperature_c,54.46,°C,2026-S1,réelle,
EQ-STEAM-352,2026-01-16 00:00:00+00:00,temperature_c,63.59,°C,2026-S1,réelle,
EQ-PUMP-001,2026-01-16 02:00:00+00:00,vibration_mm_s,2.82,mm/s,2026-S1,réelle,
EQ-CAB-134,2026-01-16 06:00:00+00:00,temperature_c,53.08,°C,2026-S1,réelle,
EQ-CHILL-001,2026-01-16 06:00:00+00:00,temperature_c,58.13,°C,2026-S1,réelle,
EQ-CHILL-115,2026-01-16 06:00:00+00:00,temperature_c,63.83,°C,2026-S1,réelle,
EQ-CHILL-168,2026-01-16 06:00:00+00:00,temperature_c,60.9,°C,2026-S1,réelle,
EQ-CHILL-188,2026-01-16 06:00:00+00:00,temperature_c,56.87,°C,2026-S1,réelle,
EQ-CHILL-248,2026-01-16 06:00:00+00:00,temperature_c,49.33,°C,2026-S1,réelle,
EQ-COMP-002,2026-01-16 06:00:00+00:00,temperature_c,61.9,°C,2026-S1,réelle,
EQ-COMP-113,2026-01-16 06:00:00+00:00,temperature_c,66.37,°C,2026-S1,réelle,
EQ-COMP-233,2026-01-16 06:00:00+00:00,temperature_c,60.75,°C,2026-S1,réelle,
EQ-FAN-002,2026-01-16 06:00:00+00:00,vibration_mm_s,3.48,mm/s,2026-S1,réelle,
EQ-FAN-003,2026-01-16 06:00:00+00:00,vibration_mm_s,2.59,mm/s,2026-S1,réelle,
EQ-FAN-204,2026-01-16 06:00:00+00:00,vibration_mm_s,3.53,mm/s,2026-S1,réelle,
EQ-FAN-284,2026-01-16 06:00:00+00:00,vibration_mm_s,2.8,mm/s,2026-S1,réelle,
EQ-FAN-304,2026-01-16 06:00:00+00:00,vibration_mm_s,2.9,mm/s,2026-S1,réelle,
EQ-MIX-159,2026-01-16 06:00:00+00:00,vibration_mm_s,3.14,mm/s,2026-S1,réelle,
EQ-MIX-259,2026-01-16 06:00:00+00:00,vibration_mm_s,2.15,mm/s,2026-S1,réelle,
EQ-MIX-379,2026-01-16 06:00:00+00:00,vibration_mm_s,2.57,mm/s,2026-S1,réelle,
EQ-OVEN-001,2026-01-16 06:00:00+00:00,temperature_c,48.28,°C,2026-S1,réelle,
EQ-OVEN-123,2026-01-16 06:00:00+00:00,temperature_c,55.19,°C,2026-S1,réelle,
EQ-OVEN-223,2026-01-16 06:00:00+00:00,temperature_c,64.62,°C,2026-S1,réelle,
EQ-OVEN-366,2026-01-16 06:00:00+00:00,temperature_c,44.87,°C,2026-S1,réelle,
EQ-OVEN-386,2026-01-16 06:00:00+00:00,temperature_c,64.38,°C,2026-S1,réelle,
EQ-PUMP-001,2026-01-16 06:00:00+00:00,temperature_c,62.38,°C,2026-S1,réelle,
EQ-PUMP-006,2026-01-16 06:00:00+00:00,temperature_c,58.4,°C,2026-S1,réelle,
EQ-PUMP-006,2026-01-16 06:00:00+00:00,vibration_mm_s,2.63,mm/s,2026-S1,réelle,
EQ-PUMP-171,2026-01-16 06:00:00+00:00,temperature_c,69.3,°C,2026-S1,réelle,
EQ-PUMP-171,2026-01-16 06:00:00+00:00,vibration_mm_s,3.96,mm/s,2026-S1,réelle,
EQ-PUMP-350,2026-01-16 06:00:00+00:00,temperature_c,64.61,°C,2026-S1,réelle,
EQ-PUMP-350,2026-01-16 06:00:00+00:00,vibration_mm_s,2.72,mm/s,2026-S1,réelle,
EQ-ROBOT-358,2026-01-16 06:00:00+00:00,vibration_mm_s,3.62,mm/s,2026-S1,réelle,
EQ-SENSOR-305,2026-01-16 06:00:00+00:00,temperature_c,60.28,°C,2026-S1,réelle,
EQ-STEAM-341,2026-01-16 06:00:00+00:00,temperature_c,59.79,°C,2026-S1,réelle,
EQ-STEAM-352,2026-01-16 06:00:00+00:00,temperature_c,63.66,°C,2026-S1,réelle,
EQ-PUMP-001,2026-01-16 08:00:00+00:00,vibration_mm_s,3.67,mm/s,2026-S1,réelle,
EQ-CAB-134,2026-01-16 12:00:00+00:00,temperature_c,49.9,°C,2026-S1,réelle,
EQ-CHILL-001,2026-01-16 12:00:00+00:00,temperature_c,59.63,°C,2026-S1,réelle,
EQ-CHILL-115,2026-01-16 12:00:00+00:00,temperature_c,62.63,°C,2026-S1,réelle,
EQ-CHILL-168,2026-01-16 12:00:00+00:00,temperature_c,56.17,°C,2026-S1,réelle,
EQ-CHILL-188,2026-01-16 12:00:00+00:00,temperature_c,55.13,°C,2026-S1,réelle,
EQ-CHILL-248,2026-01-16 12:00:00+00:00,temperature_c,54.8,°C,2026-S1,réelle,
EQ-COMP-002,2026-01-16 12:00:00+00:00,temperature_c,55.31,°C,2026-S1,réelle,
EQ-COMP-113,2026-01-16 12:00:00+00:00,temperature_c,60.54,°C,2026-S1,réelle,
EQ-COMP-233,2026-01-16 12:00:00+00:00,temperature_c,57.1,°C,2026-S1,réelle,
EQ-FAN-002,2026-01-16 12:00:00+00:00,vibration_mm_s,2.99,mm/s,2026-S1,réelle,
EQ-FAN-003,2026-01-16 12:00:00+00:00,vibration_mm_s,3.03,mm/s,2026-S1,réelle,
EQ-FAN-204,2026-01-16 12:00:00+00:00,vibration_mm_s,3.48,mm/s,2026-S1,réelle,
EQ-FAN-284,2026-01-16 12:00:00+00:00,vibration_mm_s,2.97,mm/s,2026-S1,réelle,
EQ-FAN-304,2026-01-16 12:00:00+00:00,vibration_mm_s,2.92,mm/s,2026-S1,réelle,
EQ-MIX-159,2026-01-16 12:00:00+00:00,vibration_mm_s,2.83,mm/s,2026-S1,réelle,
EQ-MIX-259,2026-01-16 12:00:00+00:00,vibration_mm_s,2.62,mm/s,2026-S1,réelle,
EQ-MIX-379,2026-01-16 12:00:00+00:00,vibration_mm_s,2.89,mm/s,2026-S1,réelle,
EQ-OVEN-001,2026-01-16 12:00:00+00:00,temperature_c,48.67,°C,2026-S1,réelle,
EQ-OVEN-123,2026-01-16 12:00:00+00:00,temperature_c,58.82,°C,2026-S1,réelle,
EQ-OVEN-223,2026-01-16 12:00:00+00:00,temperature_c,63.44,°C,2026-S1,réelle,
EQ-OVEN-366,2026-01-16 12:00:00+00:00,temperature_c,52.12,°C,2026-S1,réelle,
EQ-OVEN-386,2026-01-16 12:00:00+00:00,temperature_c,66.73,°C,2026-S1,réelle,
EQ-PUMP-001,2026-01-16 12:00:00+00:00,temperature_c,56.75,°C,2026-S1,réelle,
EQ-PUMP-006,2026-01-16 12:00:00+00:00,temperature_c,57.12,°C,2026-S1,réelle,
EQ-PUMP-006,2026-01-16 12:00:00+00:00,vibration_mm_s,2.88,mm/s,2026-S1,réelle,
EQ-PUMP-171,2026-01-16 12:00:00+00:00,temperature_c,63.57,°C,2026-S1,réelle,
EQ-PUMP-171,2026-01-16 12:00:00+00:00,vibration_mm_s,3.76,mm/s,2026-S1,réelle,
EQ-PUMP-350,2026-01-16 12:00:00+00:00,temperature_c,60.78,°C,2026-S1,réelle,
EQ-PUMP-350,2026-01-16 12:00:00+00:00,vibration_mm_s,2.69,mm/s,2026-S1,réelle,
